"green","industrial","urban","water","fkt","area","sum","p_water","p_green","p_industrial","p_urban","sum_check","urban_index1","urban_index2","index1_s","index2_s"
354193.851226482,35963.3246367367,124516.627366645,1211.33422576607,"Anosibe Zaivola",1429562.132,515885.137455629,0.0023480696337569,0.686575025156536,0.0697118835679383,0.241365021641769,1,2.98432200301911,1.55294312242012,1.93239365778899,1.70685726873344
22906.1927548092,8280.52975911275,40177.863940488,958.912041753531,"Anosipatrana Andrefana",200276.877,72323.4984961634,0.0132586512225262,0.316718538664502,0.114492937030031,0.555529873082941,1,0.470443289881383,0.318566378052142,0.304619149272932,0.350139892506174
7754.22180279106,7059.95399266271,45013.9455691336,328.492885828018,"Anosipatrana Atsinanana",166582.059,60156.6142504154,0.00546062789472481,0.128900568946789,0.117359563543155,0.748279239615331,1,-0.873491455128755,0.149373572372336,-0.565598935475488,0.164178175027473
12277.3543161235,9226.64377254628,47826.2767376295,813.479365520179,"Anosisoa",194373.378,70143.7541918194,0.0115973171794539,0.175031326132745,0.131539064010097,0.681832292677703,1,-0.568267315821533,-0.00526359306504376,-0.367961686410309,-0.0057852743948045
39758.7446272143,20857.7748353919,66710.2867070694,3024.88523490661,"Anosivavaka",361201.725,130351.691404582,0.0232055695044114,0.30501134430095,0.160011539632839,0.511771546561799,1,0.279242526043862,-0.227995252220108,0.180813761305328,-0.250592148463327
99058.7879735122,55207.5632130345,177421.682184987,4554.4124840619,"Anosizato Atsinanana I",930989.316,336242.445855596,0.0135450254427957,0.294605244502815,0.164189750263547,0.527659979790842,1,0.0626935348678099,-0.0269383709087475,0.0405950125490371,-0.0296082667353442
92977.1345331055,62370.8282502486,168980.8093405,7415.31839297083,"Anosizato Atsinanana II",918599.508,331744.090516825,0.0223525259528165,0.280267643617272,0.18800885994105,0.509370970488862,1,-0.0439566285532753,-0.419775298834406,-0.0284625821704911,-0.461379756738072
12175.898874985,3327.03128374126,27479.8544811283,343.634908258915,"Antanety Atsimo",120055.329,43326.4195481135,0.00793130177482846,0.281027119295279,0.0767898967521799,0.634251682177712,1,0.370379001706086,0.61268809099328,0.239826008437091,0.6734123783932
9626.40660302312,6075.77214440137,39194.463335214,727.734589207917,"Antanety Avaratra",154136.806,55624.3766718464,0.013083015626425,0.173060934413948,0.109228588398305,0.704627461561323,1,-0.441848635002904,0.0866513789055929,-0.286103677524931,0.0952395060678691
4007.90991458973,15275.0143718241,55777.7987602426,36.3012432157993,"Antanimalalaka Analakely",208010.869,75097.0242898722,0.000483391233661638,0.0533697566912813,0.203403723599793,0.742743128475264,1,-1.8941770712336,-0.379221717191509,-1.22650831762731,-0.416806858606116
3822.68912156779,8633.00632204233,36945.084431991,105,"Antanimena",137138.223,49505.7798756011,0.00212096446644908,0.077217026601207,0.174383806168401,0.746278202763943,1,-1.56109475527802,-0.202932844129211,-1.01083247761303,-0.223045773580488
26611.8285117702,18245.0770023356,88485.1102416403,1251.11571259261,"Antanimora Ampasanimalo",372772.373,134593.131468339,0.00929553907352933,0.197720553949889,0.135557266580334,0.657426640396247,1,-0.471719645792469,0.0715020445658905,-0.305445609040064,0.0785887021453808
1959.84235182784,4751.35748887448,28642.2280961316,38,"Antaninandro Ampandrana",98034.783,35391.4279368339,0.00107370632424953,0.0553761875707796,0.134251646962497,0.809298459142474,1,-1.50176001798208,0.0227925322042851,-0.972412337319443,0.0250515287418236
1102.97032569733,1945.68079202709,12264.8000272797,106.496971144923,"Antanjombe Ambony",42728.453,15419.9481161491,0.00690644160037027,0.0715287961664545,0.126179464247964,0.795385297985211,1,-1.27672955245555,-0.0470327300338078,-0.826701705573651,-0.0516942030700237
53230.1934473308,3033.36868824344,23671.8287011066,2985.16900395253,"Antanjombe Avaratra",229780.553,82920.5598406334,0.0360003479196207,0.6419420412698,0.036581623352198,0.285475987458382,1,3.31020870806411,0.812779742378103,2.14341023084968,0.893335365042461
22911.389019983,6365.20662634308,48887.0127175891,1664.84933525417,"Antetezanafovoany I",221102.189,79828.4576991693,0.0208553363454433,0.287007787452486,0.0797360591673978,0.612400817034673,1,0.562347866873401,0.277893562838064,0.364128753639179,0.305435943413813
136.73131785274,743.864047223513,6423.86127595693,0,"Antetezanafovoany II",20232.455,7304.45664103318,0,0.0187188896549327,0.10183701317971,0.879444097165358,1,-1.58101503300189,0.17544381681073,-1.02373115888673,0.19283227418597
1413.80032038852,3254.09316231833,25594.7160866476,77.455385863781,"Antohomadinika Afovoany",84044.834,30340.0649552183,0.00255290771387947,0.0465984605660956,0.107253994581796,0.843594637138229,1,-1.39470007608416,0.130192596995224,-0.903089404835112,0.143096149052948
6532.95849060065,12290.2749137531,61476.4854675587,399,"Antohomadinika Antsalovana Faa",223546.633,80698.7188719125,0.00494431641019364,0.0809549219854403,0.152298265518447,0.761802496085919,1,-1.38113695650454,-0.135702880687973,-0.894307079660755,-0.149152563893883
2976.56461509997,5998.79984746408,44818.0898751475,14,"Antohomadinika Atsimo",149042.091,53807.4543377116,0.000260186997737002,0.0553188150552182,0.111486408738347,0.832934589208697,1,-1.39042183265905,0.179404095196798,-0.900319177476003,0.197185060744523
6802.64605878494,7483.04393608132,33199.0731350627,714.323668122292,"Antohomadinika Avaratra Antani",133521.415,48199.0867980512,0.0148202739009398,0.141136409643761,0.155252815627699,0.6887905008276,1,-0.875001141146645,-0.292057347598565,-0.566576480017689,-0.321003518698581
3116.05140514974,7842.04476026492,41831.6275829917,403.544614136219,"Antohomadinika IIig Hangar",147346.189,53193.2683625426,0.00758638501747686,0.0585798072025218,0.147425510814957,0.786408296965045,1,-1.46659799196174,-0.215421013616276,-0.949644393375062,-0.236771661254309
8402.52078318454,5642.33109702533,33107.4362925071,430.191696515307,"Antsahabe Ankorahotra Ankazoto",131784.177,47582.4798692323,0.0090409683920967,0.1765885428056,0.118580013327001,0.695790475475302,1,-0.521834121598509,0.140030928677642,-0.337895490491544,0.153909570164069
14346.0826100328,10722.7967734504,48987.7183793486,718.626000762451,"Antsakaviro Ambodirotra",207106.095,74775.2237635943,0.00961048278550693,0.1918560973537,0.143400396999828,0.655133022860966,1,-0.548057814184306,0.00569446276531674,-0.354875728275984,0.00625884813306339
3553.34073139457,3544.31901933541,23859.6244497627,149.345428705215,"Antsararay",86196.061,31106.6296291979,0.00480108036407243,0.114230978211129,0.113940952831758,0.76702698859304,1,-0.959545161158988,0.159209734290858,-0.621320012354535,0.174989211326668
8708.65878298436,6855.89555964625,52342.0669660481,283.426048129797,"Avaradoha",188894.529,68190.0473568085,0.0041564137160186,0.127711581389815,0.100541000122384,0.767591004771783,1,-0.807906777873623,0.280802691333734,-0.523131864479884,0.308633399294088
57598.6422654871,18994.9764744041,95274.7253714481,1966.05026117899,"Avaratanana",481868.659,173834.394372518,0.0113099037062012,0.331342036617081,0.109270530397447,0.54807752927927,1,0.568576116534067,0.426549529294816,0.368161639544662,0.468825389700732
48265.9629430361,13581.7045460639,53784.1571954816,1239.52908610183,"Avaratetezana",323900.935,116871.353770683,0.0106059273389948,0.412983690064377,0.116210723225753,0.460199659370875,1,1.0553259653306,0.555172194889246,0.683339532477333,0.610196009476934
734.897390692262,593.362987717264,6187.262545649,0,"Avaratetezana Bekiraro",20816.796,7515.52292405852,0,0.0977839330833154,0.0789516569522799,0.823264409964405,1,-0.941628257567448,0.459623034796516,-0.609718546147979,0.505176851935934
5605.50595665577,9430.33302475034,36359.3937740756,1181,"Behoririka",145637.916,52576.2327554817,0.0224626211903109,0.106616728945292,0.179364943635432,0.691555706228965,1,-1.13025597707998,-0.694672329592962,-0.731857848978057,-0.763522178008634
1072.07772432716,2425.17372208928,21103.4156592173,12,"Behoririka Ambatomitsangana",68179.139,24612.6671056338,0.000487553825373652,0.0435579662994655,0.0985335604500238,0.857420919425137,1,-1.39466314442147,0.229110160775439,-0.903065491024645,0.251817557008023
1064.60615058572,3628.60820322899,16570.5423891417,20,"Behoririka Ankaditapaka",58958.239,21283.7567429564,0.000939683733541014,0.0500196541166559,0.170487205198388,0.778553456951415,1,-1.73321590259944,-0.200342392247643,-1.12228352516045,-0.220198578754403
1466.90351106296,2898.80312170368,26772.623272943,26.0263345688581,"Besarety",86327.67,31164.3562402785,0.000835131467763813,0.0470699121699506,0.0930166212757222,0.859078335086563,1,-1.33754054771784,0.259798256567757,-0.866077745240221,0.285547188576934
1551.68896201938,2576.3571026471,16957.068247856,32.869120657444,"Betafo",58514.266,21117.9834331799,0.0015564516735912,0.0734771370064348,0.121998253801033,0.802968157518941,1,-1.31138583153561,0.117505469621726,-0.849142170720885,0.129151584526301
17357.828939598,15149.7992124663,69549.716171639,923.771594481543,"Betongolo",285255.22,102981.115918185,0.00897030087744873,0.168553513766429,0.14711240092312,0.675363784433003,1,-0.728562408327704,-0.0436712682609439,-0.471755184504772,-0.0479995825924618
2751.08914513886,4876.99268351093,34198.005934551,5,"Cite Ambodin'isotry",115865.231,41831.0877632008,0.000119528328507836,0.0657666174189001,0.116587756721002,0.81752609753159,1,-1.35143261577225,0.171969694105076,-0.875073069529874,0.189013826808853
23611.8954707298,36993.8208866617,111106.111551617,431.423404019151,"Cite Ampefiloha",476765.045,172143.251313027,0.00250618830961108,0.137164223927627,0.214901371993908,0.645428215768854,1,-1.38225561027208,-0.343096111305843,-0.895031424903487,-0.37710079847865
12814.0057772449,12333.1155181554,61694.3277950779,608.997801220889,"Faliarivo Ambanidia",242192.835,87450.4468916991,0.00696391868614562,0.146528762661603,0.141029759784178,0.705477558868073,1,-0.865924469318067,0.00258934639724961,-0.56069919765418,0.00284597977582504
12780.7046813607,5318.43225694241,31425.1958191706,512.102417300339,"Faravohitra Ambony",138589.968,50036.435174774,0.0102345903642335,0.255427962378185,0.106291190376882,0.628046256880699,1,0.0747201877900331,0.330137661506808,0.0483824523118451,0.362858020419573
16194.4777973062,4844.44308593531,34569.2964908261,649.044857561588,"Faravohitra Mandrosoa",155817.136,56257.2622316292,0.011537085734625,0.287864662354673,0.0861123149930257,0.614485936917676,1,0.412019414727137,0.478117240771621,0.266788805999884,0.52550404192913
66554.0862007443,13997.6141564491,50220.6628773014,2555.51901893929,"Fiadanana IIil",369191.562,133327.882253434,0.0191671762556138,0.499176054369753,0.104986398342711,0.376670371031921,1,1.79037816525717,0.565449985159666,1.15929695525041,0.621492444469509
8646.41262244816,12708.4545519732,49774.0789324851,146.070491619408,"Fiadanana IIin",197360.549,71275.0165985259,0.0020493926005263,0.121310566241622,0.178301670886402,0.69833837027145,1,-1.29508939405048,-0.142319816086936,-0.838589980840252,-0.156425312083694
4251.31673723224,17517.6442210716,73871.9418607074,63.6884506058414,"Fiata",265089.209,95704.5912696171,0.000665469124949497,0.04442124124699,0.183038702623172,0.771874587004889,1,-1.84081010239031,-0.278824663983367,-1.19195239771523,-0.306459327164861
83829.8054443,10745.6521885137,61558.9473129342,10179.2640123349,"Ilanivato Ampasika",460584.716,166313.668958083,0.0612052158797628,0.504046396002654,0.0646107578278609,0.370137630289723,1,2.58801259182082,-0.252160283614242,1.67577731680872,-0.277152206516175
11748.4429568254,7924.24926622055,43682.2466960891,480.024029009044,"Isoraka Ampatsakana",176805.486,63834.9629481441,0.00751976670526132,0.184044016229307,0.124136506081436,0.684299710983996,1,-0.522859503540972,0.159370511024705,-0.338559440816081,0.175165922844849
95874.7378581954,44006.8885126152,162162.00530513,90049.5954205258,"Ivandry",1086427.385,392093.227096467,0.22966373606441,0.244520260062047,0.112235778308377,0.413580225565165,1,2.8364390337591,-5.30037174871602,1.83663719732529,-5.8256982600795
11996.3103172156,7143.50945316631,50528.4092680763,702.006260216236,"Ivolaniray",194871.724,70370.2352986744,0.00997589758278754,0.170474210670169,0.101513223919842,0.718036667827202,1,-0.457850375709513,0.206874659423438,-0.296465046781919,0.227378267146943
13949.3209942165,21518.7387591781,86269.0748833964,1009.698756814,"Lalamby Sy Ny Manodidina",340010.301,122746.833393605,0.00822586399093704,0.113643021237754,0.175309929912206,0.702821184859103,1,-1.24845140176861,-0.295650569234567,-0.808391175079238,-0.324952869050847
59523.4895440758,22976.1328753342,124237.44476144,4448.13842012727,"Madera Namontana",584744.526,211185.205600977,0.0210627368876009,0.281854447969913,0.108796129018367,0.58828668612412,1,0.375235983824217,0.0893461011210815,0.24297097785781,0.0982013055918313
48974.5996198439,36413.6012566331,102475.436276179,2665.46017692657,"Mahamasina Atsimo",527641.433,190529.097329582,0.0139897801138258,0.257045250863317,0.191118321385021,0.537846647637836,1,-0.321526738062895,-0.269197109708585,-0.208193428461728,-0.295877573875386
3309.23539552568,5225.78558699002,27863.5154115006,53.4818796366453,"Mahavoky",100976.8,36452.018273653,0.00146718569147929,0.090783324278029,0.143360665183446,0.764388824847046,1,-1.31431328658787,0.0243720619357922,-0.851037742167511,0.026787607651914
165436.267353995,29929.087490363,122899.49449559,4744.62612765899,"Mahazoarivo Ambohidraserika",894348.031,323009.475467607,0.0146888140689693,0.512171561266122,0.092656995424162,0.380482629240747,1,1.88304191408758,0.777136531345419,1.21929813487033,0.854159510528661
51301.1458745796,20057.7611960086,93576.913404906,3673.99954320819,"Manakambahiny Ankerakely Ambat",466897.59,168609.820018702,0.0217899499732617,0.30425953760516,0.118959626395329,0.554990886026249,1,0.47645169290668,0.0519039332192573,0.30850968115514,0.0570481973306793
22492.8775074906,18076.8518242618,72458.5390193817,1320.48927557841,"Mananjara",316648.706,114348.757626712,0.0115479109960171,0.196704170419742,0.15808524901751,0.633662669566731,1,-0.570010114573121,-0.122247921502117,-0.369090174975205,-0.134364066778097
289.933521226514,1897.11890422466,19924.1951686788,4.76300525665283,"Manarintsoa Afovoany",61254.921,22116.0105993866,0.000215364576502099,0.0131096664076728,0.0857803397994969,0.900894629216328,1,-1.52855507001592,0.255473270814489,-0.989762538992697,0.280793548045252
497.480517981574,1438.17516751867,14449.2833750391,1.23699475824833,"Manarintsoa Anatihazo",45384.176,16386.1760552976,7.54901420608387e-05,0.0303597688870638,0.0877675891352157,0.88179715183566,1,-1.42839259984808,0.279311942963002,-0.924905823830929,0.306994900977117
7323.86134408409,13897.7475745416,53434.5770826849,869,"Manarintsoa Atsinanana",209171.749,75525.1860013106,0.0115060954631071,0.096972437035203,0.184014741444005,0.707506726057684,1,-1.36128403531295,-0.462088739962534,-0.881452012761003,-0.507886936242571
81.2341782171279,453.082483219099,5587.55659961955,0,"Manarintsoa Isotry",16956.18,6121.87326105578,0,0.0132694968930341,0.0740104317580989,0.912720071348867,1,-1.46707461877,0.331582629546496,-0.949953016446058,0.364446201059302
664.835709535517,1634.53115974413,13598.2898314366,10,"Mandialaza Ambatomitsangana",44066.559,15907.6567007163,0.000628628099545908,0.0417934408595567,0.102751221659852,0.854826709381045,1,-1.42701070322683,0.197030497566482,-0.924011024856848,0.216558438025353
1525.08840232855,4270.72963572299,23006.680562464,31,"Mandialaza Ambodivona",79875.869,28833.4986005155,0.00107513834618203,0.0528929362148678,0.148116941856187,0.797914983582764,1,-1.59246890053033,-0.0647362232577984,-1.03114771143927,-0.0711523117767036
788.814432526939,2461.71459792682,20139.2353709292,13,"Mandialaza Ankadifotsy",64829.886,23402.764401383,0.000555489931746344,0.0337060365603785,0.105189051844719,0.860549421663156,1,-1.49388808867161,0.169241171207433,-0.967315143967412,0.186014876574609
1218.65677413344,5094.23603627316,33528.4686852969,18,"Mandrangobato I",110380.038,39859.3614957035,0.00045158776569816,0.0305739160991027,0.12780525941998,0.841169236715219,1,-1.63723535735132,0.0308809960853913,-1.06013466966799,0.0339416504526812
40808.9840371577,10889.1994956805,66757.4804754573,3449.13022882296,"Mandrangobato II",337564.615,121904.794237119,0.0282936389040944,0.334761108392338,0.0893254409215422,0.547619811782025,1,0.919829828997319,0.120645486101185,0.595603733779853,0.132602811988871
62536.852640024,31678.6431843242,123448.825571418,5878.50346217205,"Mandroseza Afovoany Mandroseza",618991.196,223542.824857938,0.026296990144541,0.279753343368396,0.141711742277821,0.552237924209242,1,0.252972346387408,-0.244260742655946,0.163803422439162,-0.268469732116654
40148.0020266696,7361.5761754516,41344.4830232332,2491.44344764834,"Manjakamiadana Antsahondra AMB",252962.928,91345.5046730028,0.0272749431574895,0.439518093094902,0.0805904592875638,0.452616504460045,1,1.63768079748999,0.394039214771321,1.06042309889849,0.433092937010023
1800.85046269347,7022.42862795657,39570.0889267338,75.056380584836,"Manjakaray IIb",134279.198,48468.4243979687,0.00154856242011411,0.0371551269731175,0.144886670346373,0.816409640260396,1,-1.67171939388193,-0.0868006297212045,-1.08246360515796,-0.0954035493195589
42995.6713699498,10082.4213252383,73071.4388775356,33464.4128685912,"Manjakaray IIc",442217.15,159613.944441315,0.209658454251753,0.269372901725125,0.0631675469241053,0.457801097099018,1,3.00124919029501,-4.45255301597718,1.94335426770409,-4.89385114626603
6161.25404086493,9387.09026060648,48513.9004564311,364.167481958866,"Manjakaray IId",178486.264,64426.4122398614,0.00565245633426024,0.0956324250670114,0.145702514454135,0.753012604144593,1,-1.24058261161315,-0.0869104026765505,-0.803296014377579,-0.0955242020105929
17002.2651715908,8633.64863400628,43238.8690578299,1010.29338312335,"Miandrarivo Ambanidia",193533.005,69885.0762465504,0.0144564968285804,0.243288926402653,0.123540662723859,0.618713914044907,1,-0.042137073035145,0.0971596581155416,-0.0272843924377234,0.106789274048701
212900.073904206,59711.0923062233,108126.664814782,4545.11349768754,"Morarano",1067611.699,385282.944522898,0.0117968198756263,0.552581101579368,0.154979848329815,0.280642230215191,1,1.77430864788813,0.553491340805695,1.14889169957885,0.608348563830813
16624.1270761959,12933.9744249446,60094.820855735,1165.73782013917,"Morarano Andrangaranga Ambatol",251471.135,90818.6601770146,0.0128358843641497,0.18304748213411,0.142415384676839,0.661701248824902,1,-0.558185954633906,-0.0867838606590634,-0.361433852483159,-0.0953851182545752
107736.697638355,73140.5810035945,281636.337019199,7891.14054569297,"Nanisana Iadiambola",1303226.976,470404.756206842,0.0167752141992016,0.229029779603211,0.155484356904406,0.598710649293182,1,-0.276652902071659,-0.179236608532141,-0.179136940595337,-0.19700097426585
10138.2569732415,15918.0223372584,43975.7681464684,268.675190269947,"Soanierana III-I Cite Gare",194651.635,70300.7226472382,0.00382179841334109,0.144212699265044,0.226427577667066,0.625537924654549,1,-1.38098100080698,-0.432261714063578,-0.894206095986556,-0.475103716287295
7733.75522708759,10238.3662388884,53096.8400546176,546.648856475949,"Soanierana IIIJ",198290.011,71615.6103770695,0.00763309638216782,0.107989797006099,0.142962772850521,0.741414333761213,1,-1.11928919971284,-0.0978162736221235,-0.724756694675936,-0.107510967544099
4254.09394679737,4180.11892755199,38289.972854647,44.9877502918243,"Soarano Ambondrona Ambodifilao",129545.959,46769.1734792882,0.000961910312820629,0.0909593569935826,0.0893776523419462,0.818701080351651,1,-1.02967008934704,0.360153193610092,-0.666726964535439,0.395848429666211
1503.05206366075,3855.8255255664,23736.5837969417,18,"Soarano Ambondrona Tsiazotafo",80643.333,29113.4613861689,0.000618270694825431,0.0516273913199074,0.132441329267643,0.815313008717624,1,-1.5224630583604,0.0381925660850908,-0.985817869257194,0.0419778793522894
942148.106062112,222967.12509372,516672.647857106,22149.1044597665,"Soavimasoandro",4722367.687,1703936.9834727,0.0129987814541272,0.55292426609696,0.130854091000069,0.303222861448844,1,1.9218884579098,0.667776740644937,1.24445185984811,0.733960933407955
20555.3943117295,7393.46118249117,37404.2797488679,1466.23543240596,"Soavinandriana",185102.522,66819.3706754945,0.0219432691086941,0.307626278187442,0.110648470761528,0.559781981942336,1,0.545104998658421,0.103955438700513,0.352963735538918,0.114258592995875
29142.8439326452,10234.374205249,59455.5570300138,1636.07515106723,"Tsarafaritra",278204.469,100468.850318975,0.0162844020397656,0.290068452461838,0.101866142319299,0.591781003179098,1,0.403738206654029,0.26747049659037,0.261426598455552,0.293979833959114
9183.03793261958,17884.3809926422,86701.7532467067,480.006062015891,"Tsarahonenana",316470.037,114249.178233984,0.00420139618888838,0.0803772777587297,0.15653837751038,0.758882948542001,1,-1.41739473192362,-0.143245792340715,-0.917784537922465,-0.157443063008772
28546.5832731708,6180.37844773197,36744.5920235649,1566.76082692901,"Tsaramasay",202346.715,73038.3145713967,0.0214512182561039,0.390843948695802,0.0846183059398298,0.503086527108264,1,1.22208938634942,0.427171741749068,0.791321371166977,0.469509270414007
183014.12997336,55574.768576192,218384.229537181,8664.77027795207,"Tsiadana",1289623.206,465637.898364685,0.0186083871359755,0.393039592816873,0.119351901491202,0.46900011855595,1,1.0126643981897,0.295911250032879,0.655715522169123,0.325239386250991
15192.260447423,3772.69655551119,24927.1146510651,861.219788995571,"Tsimialonjafy",123943.123,44753.2914429949,0.0192437195394346,0.339466885173672,0.0842998678726618,0.556989527414232,1,0.859413958591847,0.38936836663004,0.55648354343738,0.427959155233991
13810.6202499631,3934.92518686408,32691.531519602,634.954320024699,"Volosarika Ambanidia",141437.217,51072.0312764538,0.0124325252815515,0.270414547939281,0.0770465769329647,0.640106349846203,1,0.358453300818447,0.47701322172624,0.232103936644353,0.524290602167414
