Month Created,Date Created,Time Created,Syncing Date,Latitude,Longitude,PetScannerChip,PetScannerSerial,AnswerCode,Organization,RegionName,ProjectName,UserName,FormName,SpeciesName,WardLocation,GpsDeleted,Accuracy,nombre de chien ,photo ,photo,animal loc_lat,animal loc_lon,collier ,couleur collier ,sexe ,âge,couleur ,date,remarque ,deja_vu,Gardien
Aug,13/08/2024,6:21 AM,15/08/2024,-18.9287616,47.4959733,,,C-130824062038-21260-276,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe9,Comptage chien errant ,Dog,,No,1.58,0,Madagascar_Comptages_1723519247361.jpg,Madagascar_Comptages_1723519256500.jpg,-18.92871684,47.49598525,non,,mâle ,6 mois à 1 an ,Blanc,13/08/2024,,,
Aug,16/08/2024,6:23 AM,16/08/2024,-18.9276864,47.4969834,,,C-160824062311-21254-250,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,1.5,1,Madagascar_Comptages_1723778605942.jpg,Madagascar_Comptages_1723778613502.jpg,-18.92758811,47.49698136,non,,mâle ,3 - 5 ans ,"Blanc,fauve roux",16/08/2024,,,
Aug,16/08/2024,6:23 AM,16/08/2024,-18.9278331,47.4969968,,,C-160824062232-21254-249,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,3.48,1,Madagascar_Comptages_1723778564994.jpg,Madagascar_Comptages_1723778569939.jpg,-18.92762205,47.49703635,non,,mâle ,3 - 5 ans ,Fauve charbonné (Feu),16/08/2024,,,
Aug,16/08/2024,6:22 AM,16/08/2024,-18.9272813,47.496738,,,C-160824062155-21254-248,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,6.336,1,Madagascar_Comptages_1723778528238.jpg,Madagascar_Comptages_1723778533011.jpg,-18.92772005,47.49697801,non,,femelle ,1 à 3  ans,Blanc,16/08/2024,,,
Aug,16/08/2024,6:18 AM,16/08/2024,-18.9280716,47.4971036,,,C-160824061803-21254-247,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,10.942,1,Madagascar_Comptages_1723778290401.jpg,Madagascar_Comptages_1723778294981.jpg,-18.92780885,47.49721505,non,,femelle ,3 - 5 ans ,Fauve charbonné (Feu),16/08/2024,,,
Aug,16/08/2024,6:17 AM,16/08/2024,-18.927757,47.4973446,,,C-160824061658-21254-246,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,1.102,1,Madagascar_Comptages_1723778229136.jpg,Madagascar_Comptages_1723778235382.jpg,-18.92768326,47.49727875,non,,mâle ,> 5 ans ,"Blanc,fauve roux",16/08/2024,,,
Aug,16/08/2024,6:16 AM,16/08/2024,-18.9280826,47.497297,,,C-160824061620-21254-245,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,13.46,1,Madagascar_Comptages_1723778193040.jpg,Madagascar_Comptages_1723778198931.jpg,-18.92768548,47.49723885,non,,mâle ,3 - 5 ans ,fauve roux,16/08/2024,,,
Aug,16/08/2024,6:16 AM,16/08/2024,-18.9278372,47.4974369,,,C-160824061530-21254-244,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,6.002,1,Madagascar_Comptages_1723778137542.jpg,Madagascar_Comptages_1723778152475.jpg,-18.92798264,47.4973676,non,,mâle ,1 à 3  ans,noire,16/08/2024,,,
Aug,16/08/2024,6:13 AM,16/08/2024,-18.9272374,47.4977202,,,C-160824061248-21254-243,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,3.766,1,Madagascar_Comptages_1723777975600.jpg,Madagascar_Comptages_1723777981680.jpg,-18.92723735,47.49772031,non,,femelle ,1 à 3  ans,fauve roux,16/08/2024,,,
Aug,16/08/2024,6:12 AM,16/08/2024,-18.9274808,47.4976744,,,C-160824061212-21254-242,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,15,1,Madagascar_Comptages_1723777937339.jpg,Madagascar_Comptages_1723777942830.jpg,-18.92739592,47.49751948,non,,femelle ,3 - 5 ans ,"gris,noire",16/08/2024,,,
Aug,16/08/2024,6:11 AM,16/08/2024,-18.9279576,47.4975858,,,C-160824061025-21254-241,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,15,1,Madagascar_Comptages_1723777842281.jpg,Madagascar_Comptages_1723777848706.jpg,-18.92726526,47.49780413,non,,femelle ,3 - 5 ans ,"fauve roux,noire",16/08/2024,,,
Aug,16/08/2024,6:09 AM,16/08/2024,-18.9283016,47.49793,,,C-160824060852-21254-240,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,15,1,Madagascar_Comptages_1723777738951.jpg,Madagascar_Comptages_1723777743554.jpg,-18.9283016,47.49793,non,,femelle ,3 - 5 ans ,fauve roux,16/08/2024,,,
Aug,16/08/2024,6:07 AM,16/08/2024,-18.9279498,47.4982276,,,C-160824060714-21254-239,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe4,Comptage chien errant ,Dog,,No,15,1,Madagascar_Comptages_1723777645543.jpg,Madagascar_Comptages_1723777651623.jpg,-18.92783898,47.49822993,non,,mâle ,3 - 5 ans ,"Blanc,fauve roux",16/08/2024,,,
Aug,16/08/2024,6:50 AM,16/08/2024,-18.9498962,47.5132397,,,C-160824064652-21255-343,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,9.705,1,Madagascar_Comptages_1723780204963.jpg,Madagascar_Comptages_1723780210694.jpg,-18.9501672,47.5155411,non,,femelle ,1 à 3  ans,marron,16/08/2024,,,
Aug,16/08/2024,6:44 AM,16/08/2024,-18.9500016,47.5177065,,,C-160824064321-21255-342,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,1.448,0,Madagascar_Comptages_1723779816211.jpg,Madagascar_Comptages_1723779824994.jpg,-18.9500016,47.5177065,non,,femelle ,1 à 3  ans,"Blanc,marron,noire",16/08/2024,,,
Aug,16/08/2024,6:43 AM,16/08/2024,-18.951394,47.5202365,,,C-160824064224-21255-341,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,11.995,2,Madagascar_Comptages_1723779762806.jpg,Madagascar_Comptages_1723779777642.jpg,-18.951394,47.5202365,non,,mâle ,1 à 3  ans,"marron,noire",16/08/2024,,,
Aug,16/08/2024,6:42 AM,16/08/2024,-18.9513388,47.5204838,,,C-160824064134-21255-340,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,276.838,1,Madagascar_Comptages_1723779704573.jpg,Madagascar_Comptages_1723779717000.jpg,-18.9513388,47.5204838,non,,femelle ,1 à 3  ans,marron,16/08/2024,,,
Aug,16/08/2024,6:41 AM,16/08/2024,-18.9511971,47.5195591,,,C-160824063824-21255-339,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,15,1,Madagascar_Comptages_1723779667337.jpg,Madagascar_Comptages_1723779675490.jpg,-18.9511971,47.5195591,non,,mâle ,1 à 3  ans,Blanc,16/08/2024,,,
Aug,16/08/2024,6:37 AM,16/08/2024,-18.9513732,47.5203779,,,C-160824063703-21255-338,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,7.573,1,Madagascar_Comptages_1723779453519.jpg,Madagascar_Comptages_1723779465407.jpg,-18.9513732,47.5203779,non,,femelle ,3 - 5 ans ,marron,16/08/2024,,,
Aug,16/08/2024,6:33 AM,16/08/2024,-18.9517672,47.5210891,,,C-160824063248-21255-337,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,15,1,Madagascar_Comptages_1723779180521.jpg,Madagascar_Comptages_1723779189153.jpg,-18.9517672,47.5210891,non,,mâle ,1 à 3  ans,sable,16/08/2024,,,
Aug,16/08/2024,6:32 AM,16/08/2024,-18.9518625,47.5218148,,,C-160824063152-21255-336,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,3.388,1,Madagascar_Comptages_1723779123079.jpg,Madagascar_Comptages_1723779129663.jpg,-18.9518625,47.5218148,non,,mâle ,1 à 3  ans,sable charbonné,16/08/2024,,,
Aug,16/08/2024,6:31 AM,16/08/2024,-18.9519042,47.5219838,,,C-160824063058-21255-335,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,14.615,1,Madagascar_Comptages_1723779091307.jpg,Madagascar_Comptages_1723779097092.jpg,-18.9519042,47.5219838,non,,mâle ,3 - 5 ans ,sable,16/08/2024,,,
Aug,16/08/2024,6:30 AM,16/08/2024,-18.9517716,47.522665,,,C-160824063001-21255-334,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,68.4,1,Madagascar_Comptages_1723779011130.jpg,Madagascar_Comptages_1723779018925.jpg,-18.9517716,47.522665,non,,mâle ,1 à 3  ans,sable charbonné,16/08/2024,,,
Aug,16/08/2024,6:29 AM,16/08/2024,-18.9518039,47.5225236,,,C-160824062818-21255-333,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,15,1,Madagascar_Comptages_1723778955057.jpg,Madagascar_Comptages_1723778974680.jpg,-18.9518183,47.5228966,non,,mâle ,1 à 3  ans,sable charbonné,16/08/2024,,,
Aug,16/08/2024,6:27 AM,16/08/2024,-18.9504687,47.525162,,,C-140824063855-21255-332,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe3,Comptage chien errant ,Dog,,No,87.6,1,Madagascar_Comptages_1723778838646.jpg,Madagascar_Comptages_1723778852277.jpg,0,0,non,,femelle ,1 à 3  ans,sable charbonné,16/08/2024,,,
Aug,16/08/2024,7:04 AM,16/08/2024,-18.9474296,47.5149198,,,C-160824070339-21253-309,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,6.843,1,Madagascar_Comptages_1723781025057.jpg,Madagascar_Comptages_1723781029508.jpg,-18.94747049,47.51487974,non,,mâle ,< 6 mois,sable charbonné,16/08/2024,,,
Aug,16/08/2024,7:03 AM,16/08/2024,-18.9477059,47.5141564,,,C-160824070154-21253-308,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,10.76,1,Madagascar_Comptages_1723780993348.jpg,Madagascar_Comptages_1723780997811.jpg,-18.94750442,47.51491629,non,,mâle ,< 6 mois,sable,16/08/2024,,,
Aug,16/08/2024,7:01 AM,16/08/2024,-18.9474832,47.5150083,,,C-160824070105-21253-307,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,1.319,1,Madagascar_Comptages_1723780871293.jpg,Madagascar_Comptages_1723780875312.jpg,-18.94751362,47.51499508,non,,mâle ,3 - 5 ans ,sable,16/08/2024,,,
Aug,16/08/2024,7:00 AM,16/08/2024,-18.9475227,47.5150596,,,C-160824070031-21253-306,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,1.158,1,Madagascar_Comptages_1723780837998.jpg,Madagascar_Comptages_1723780843091.jpg,-18.94755738,47.51497831,non,,femelle ,> 5 ans ,marron,16/08/2024,,,
Aug,16/08/2024,7:00 AM,16/08/2024,-18.9475734,47.5149431,,,C-160824070003-21253-305,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,8.124,1,Madagascar_Comptages_1723780814510.jpg,Madagascar_Comptages_1723780809043.jpg,-18.94752535,47.51512047,non,,mâle ,> 5 ans ,marron,16/08/2024,,,
Aug,16/08/2024,6:58 AM,16/08/2024,-18.9477833,47.5166525,,,C-160824065742-21253-304,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,1.341,1,Madagascar_Comptages_1723780669665.jpg,Madagascar_Comptages_1723780675229.jpg,-18.9477708,47.51663458,non,,mâle ,< 6 mois,sable charbonné,16/08/2024,,,
Aug,16/08/2024,6:57 AM,16/08/2024,-18.9462984,47.5161599,,,C-160824065617-21253-303,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,92.9,1,Madagascar_Comptages_1723780636501.jpg,Madagascar_Comptages_1723780641211.jpg,-18.94780092,47.51666307,non,,femelle ,6 mois à 1 an ,sable,16/08/2024,,,
Aug,16/08/2024,6:56 AM,16/08/2024,-18.9462962,47.5161637,,,C-160824065533-21253-302,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,36.9,1,Madagascar_Comptages_1723780538115.jpg,Madagascar_Comptages_1723780544351.jpg,-18.94629655,47.51616385,non,,mâle ,< 6 mois,Fauve charbonné (Feu),16/08/2024,,,
Aug,16/08/2024,6:55 AM,16/08/2024,-18.9462978,47.5161621,,,C-160824065505-21253-301,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,82.5,1,Madagascar_Comptages_1723780509334.jpg,Madagascar_Comptages_1723780513560.jpg,-18.94629782,47.51616217,non,,femelle ,1 à 3  ans,sable,16/08/2024,,,
Aug,16/08/2024,6:55 AM,16/08/2024,-18.9485818,47.5204521,,,C-160824065055-21253-300,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,92.9,1,Madagascar_Comptages_1723780482571.jpg,Madagascar_Comptages_1723780488087.jpg,-18.94629813,47.51616117,non,,mâle ,1 à 3  ans,noire,16/08/2024,,,
Aug,16/08/2024,6:50 AM,16/08/2024,-18.9486649,47.5204359,,,C-160824065023-21253-299,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,1.528,1,Madagascar_Comptages_1723780228375.jpg,Madagascar_Comptages_1723780232767.jpg,-18.94864348,47.52035849,non,,mâle ,> 5 ans ,"fauve roux,noire,sable",16/08/2024,,,
Aug,16/08/2024,6:50 AM,16/08/2024,-18.9479827,47.5197716,,,C-160824064954-21253-298,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,6.671,1,Madagascar_Comptages_1723780200041.jpg,Madagascar_Comptages_1723780206091.jpg,-18.94866916,47.52044667,non,,mâle ,3 - 5 ans ,Fauve charbonné (Feu),16/08/2024,,,
Aug,16/08/2024,6:49 AM,16/08/2024,-18.9486146,47.5205189,,,C-160824064838-21253-297,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,104.1,1,Madagascar_Comptages_1723780126162.jpg,Madagascar_Comptages_1723780130994.jpg,-18.94869929,47.52048355,non,,mâle ,6 mois à 1 an ,sable,16/08/2024,,,
Aug,16/08/2024,6:48 AM,16/08/2024,-18.9486464,47.520456,,,C-160824064759-21253-296,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,7.31,1,Madagascar_Comptages_1723780093135.jpg,Madagascar_Comptages_1723780101115.jpg,-18.9486464,47.520456,non,,mâle ,3 - 5 ans ,sable charbonné,16/08/2024,,,
Aug,16/08/2024,6:45 AM,16/08/2024,-18.9492256,47.5220923,,,C-160824064512-21253-295,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,5.862,1,Madagascar_Comptages_1723779935570.jpg,Madagascar_Comptages_1723779941938.jpg,-18.94875795,47.52348997,non,,mâle ,3 - 5 ans ,"Blanc,noire",16/08/2024,,,
Aug,16/08/2024,6:43 AM,16/08/2024,-18.9488046,47.5236916,,,C-160824064301-21253-294,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,2.445,1,Madagascar_Comptages_1723779786796.jpg,Madagascar_Comptages_1723779791162.jpg,-18.94877698,47.52355702,non,,mâle ,< 6 mois,"Blanc,noire",16/08/2024,,,
Aug,16/08/2024,6:42 AM,16/08/2024,-18.9486434,47.5232126,,,C-160824064222-21253-293,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,10.24,1,Madagascar_Comptages_1723779753205.jpg,Madagascar_Comptages_1723779759421.jpg,-18.94881059,47.52368711,non,,mâle ,1 à 3  ans,"gris,noire",16/08/2024,,,
Aug,16/08/2024,6:41 AM,16/08/2024,-18.9494237,47.5240144,,,C-160824064016-21253-292,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,8.275,1,Madagascar_Comptages_1723779625510.jpg,Madagascar_Comptages_1723779629666.jpg,-18.9502715,47.52459805,non,,femelle ,< 6 mois,"Blanc,noire",16/08/2024,,,
Aug,16/08/2024,6:39 AM,16/08/2024,-18.9503512,47.5246643,,,C-160824063912-21253-291,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,22.027,1,Madagascar_Comptages_1723779557527.jpg,Madagascar_Comptages_1723779561912.jpg,-18.9503457,47.5247838,non,,femelle ,1 à 3  ans,sable,16/08/2024,,,
Aug,16/08/2024,6:39 AM,16/08/2024,-18.9503157,47.5248262,,,C-160824063726-21253-290,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,11.97,1,Madagascar_Comptages_1723779528794.jpg,Madagascar_Comptages_1723779533426.jpg,-18.95039232,47.52477072,non,,mâle ,> 5 ans ,"gris,noire",16/08/2024,,,
Aug,16/08/2024,6:36 AM,16/08/2024,-18.9505108,47.5248098,,,C-160824063532-21253-289,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,14.627,1,Madagascar_Comptages_1723779344382.jpg,Madagascar_Comptages_1723779349182.jpg,-18.95035839,47.52484079,non,,femelle ,> 5 ans ,"gris,sable",16/08/2024,,,
Aug,16/08/2024,6:35 AM,16/08/2024,-18.9513757,47.5240413,,,C-160824063436-21253-288,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,1.129,1,Madagascar_Comptages_1723779285485.jpg,Madagascar_Comptages_1723779292652.jpg,-18.95136995,47.52404585,non,,femelle ,< 6 mois,marron,16/08/2024,,,
Aug,16/08/2024,6:34 AM,16/08/2024,-18.9513946,47.5239893,,,C-160824063411-21253-287,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,1.615,1,Madagascar_Comptages_1723779255633.jpg,Madagascar_Comptages_1723779263392.jpg,-18.95137946,47.52399623,non,,mâle ,> 5 ans ,"gris,noire",16/08/2024,,,
Aug,16/08/2024,6:34 AM,16/08/2024,-18.9514036,47.5239918,,,C-160824063349-21253-286,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,1.24,1,Madagascar_Comptages_1723779233632.jpg,Madagascar_Comptages_1723779237902.jpg,-18.95140895,47.52399053,non,,mâle ,1 à 3  ans,marron,16/08/2024,,,
Aug,16/08/2024,6:33 AM,16/08/2024,-18.9513086,47.5239949,,,C-160824063309-21253-285,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,1.763,1,Madagascar_Comptages_1723779201592.jpg,Madagascar_Comptages_1723779211350.jpg,-18.95131731,47.524013,non,,mâle ,3 - 5 ans ,sable charbonné,16/08/2024,,,
Aug,16/08/2024,6:33 AM,16/08/2024,-18.951317,47.5239869,,,C-160824063242-21253-284,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,1.986,1,Madagascar_Comptages_1723779167161.jpg,Madagascar_Comptages_1723779172643.jpg,-18.95131667,47.52399791,non,,mâle ,1 à 3  ans,"Blanc,marron",16/08/2024,,,
Aug,16/08/2024,6:32 AM,16/08/2024,-18.9513155,47.523977,,,C-160824063217-21253-283,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,2.456,1,Madagascar_Comptages_1723779144706.jpg,Madagascar_Comptages_1723779150317.jpg,-18.95131762,47.52397913,non,,mâle ,> 5 ans ,marron,16/08/2024,,,
Aug,16/08/2024,6:32 AM,16/08/2024,-18.951272,47.5240459,,,C-160824063139-21253-282,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,8.196,1,Madagascar_Comptages_1723779112659.jpg,Madagascar_Comptages_1723779118771.jpg,-18.9513135,47.52397578,non,,mâle ,1 à 3  ans,marron,16/08/2024,,,
Aug,16/08/2024,6:31 AM,16/08/2024,-18.9512051,47.5239767,,,C-160824063057-21253-281,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,77.6,1,Madagascar_Comptages_1723779067282.jpg,Madagascar_Comptages_1723779071869.jpg,-18.95955447,47.52307825,non,,mâle ,1 à 3  ans,noire,16/08/2024,,,
Aug,16/08/2024,6:30 AM,16/08/2024,-18.9511365,47.5241026,,,C-160824063026-21253-280,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,10.076,1,Madagascar_Comptages_1723779031587.jpg,Madagascar_Comptages_1723779035915.jpg,-18.95130906,47.52393387,non,,mâle ,1 à 3  ans,noire,16/08/2024,,,
Aug,16/08/2024,6:30 AM,16/08/2024,-18.9514099,47.5239629,,,C-160824062937-21253-279,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,7.238,1,Madagascar_Comptages_1723778986410.jpg,Madagascar_Comptages_1723778992395.jpg,-18.95139912,47.52395298,non,,femelle ,> 5 ans ,sable,16/08/2024,,,
Aug,16/08/2024,6:27 AM,16/08/2024,-18.9517713,47.5226624,,,C-160824062707-21253-278,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,87.6,1,Madagascar_Comptages_1723778834993.jpg,Madagascar_Comptages_1723778842174.jpg,-18.9517714,47.52266251,non,,mâle ,1 à 3  ans,"Blanc,marron",16/08/2024,,,
Aug,16/08/2024,6:27 AM,16/08/2024,-18.9517711,47.5226615,,,C-160824062639-21253-277,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,82.5,1,Madagascar_Comptages_1723778805647.jpg,Madagascar_Comptages_1723778811888.jpg,-18.95177362,47.52266351,non,,femelle ,3 - 5 ans ,sable,16/08/2024,,,
Aug,16/08/2024,6:26 AM,16/08/2024,-18.9517302,47.5226304,,,C-160824062605-21253-276,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe2,Comptage chien errant ,Dog,,No,92.9,1,Madagascar_Comptages_1723778773927.jpg,Madagascar_Comptages_1723778778654.jpg,-18.95173017,47.52263032,non,,femelle ,1 à 3  ans,"Blanc,fauve roux,noire",16/08/2024,,,
Aug,16/08/2024,6:53 AM,16/08/2024,-18.922877,47.5044225,,,C-160824065314-21258-329,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,9.402,1,Madagascar_Comptages_1723780405025.jpg,Madagascar_Comptages_1723780410790.jpg,-18.92285113,47.50444662,non,,mâle ,3 - 5 ans ,"Blanc,sable",16/08/2024,,,
Aug,16/08/2024,6:52 AM,16/08/2024,-18.9223261,47.503621,,,C-160824065203-21258-328,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,1.823,1,Madagascar_Comptages_1723780329107.jpg,Madagascar_Comptages_1723780336247.jpg,-18.92233575,47.50363491,non,,mâle ,1 à 3  ans,"fauve roux,marron",16/08/2024,,,
Aug,16/08/2024,6:52 AM,16/08/2024,-18.9222352,47.5035555,,,C-160824065119-21258-327,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,5.714,1,Madagascar_Comptages_1723780285972.jpg,Madagascar_Comptages_1723780291296.jpg,-18.92230055,47.5035987,non,,femelle ,1 à 3  ans,"Blanc,noire",16/08/2024,,,
Aug,16/08/2024,6:51 AM,16/08/2024,-18.922138,47.5034677,,,C-160824065049-21258-326,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,1.341,1,Madagascar_Comptages_1723780258180.jpg,Madagascar_Comptages_1723780265012.jpg,-18.92217115,47.50349142,non,,mâle ,6 mois à 1 an ,noire,16/08/2024,,,
Aug,16/08/2024,6:50 AM,16/08/2024,-18.9225867,47.5039312,,,C-160824065003-21258-325,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,6.999,1,Madagascar_Comptages_1723780216418.jpg,Madagascar_Comptages_1723780222860.jpg,-18.92210867,47.5034485,non,,femelle ,3 - 5 ans ,"Blanc,sable",16/08/2024,,,
Aug,16/08/2024,6:48 AM,16/08/2024,-18.9221467,47.5035421,,,C-160824064823-21258-324,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,8.174,1,Madagascar_Comptages_1723780114840.jpg,Madagascar_Comptages_1723780119440.jpg,-18.92210994,47.50345554,non,,femelle ,3 - 5 ans ,Blanc,16/08/2024,,,
Aug,16/08/2024,6:47 AM,16/08/2024,-18.9215909,47.5028527,,,C-160824064612-21258-323,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,4.902,1,Madagascar_Comptages_1723779986708.jpg,Madagascar_Comptages_1723779992341.jpg,-18.92151907,47.50282187,non,,mâle ,> 5 ans ,Blanc,16/08/2024,,,
Aug,16/08/2024,6:44 AM,16/08/2024,-18.9204654,47.5032793,,,C-160824064410-21258-322,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,5.722,1,Madagascar_Comptages_1723779858074.jpg,Madagascar_Comptages_1723779864967.jpg,-18.92046515,47.50327282,non,,femelle ,1 à 3  ans,"gris,noire",16/08/2024,,,
Aug,16/08/2024,6:44 AM,16/08/2024,-18.920536,47.503154,,,C-160824064310-21258-321,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,82.5,1,Madagascar_Comptages_1723779823201.jpg,Madagascar_Comptages_1723779829239.jpg,-18.920468,47.50328656,non,,mâle ,1 à 3  ans,fauve roux,16/08/2024,,,
Aug,16/08/2024,6:43 AM,16/08/2024,-18.9204665,47.503323,,,C-160824064227-21258-320,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,6.825,1,Madagascar_Comptages_1723779762823.jpg,Madagascar_Comptages_1723779767541.jpg,-18.92046641,47.50331338,non,,mâle ,1 à 3  ans,fauve roux,16/08/2024,,,
Aug,16/08/2024,6:42 AM,16/08/2024,-18.9204917,47.503348,,,C-160824064151-21258-319,CIRAD Madagascar,Antananarivo,Madagascar Comptages,Equipe7,Comptage chien errant ,Dog,,No,8.039,1,Madagascar_Comptages_1723779718154.jpg,Madagascar_Comptages_1723779722553.jpg,-18.92047086,47.50333317,non,,femelle ,1 à 3  ans,sable,16/08/2024,,,
